101	Q0	7:85-93	0	14.236550244547578	BM25
101	Q0	29:36-37	1	13.002848142501898	BM25
101	Q0	11:89-95	2	12.651978814311978	BM25
101	Q0	11:84-88	3	11.658893301315667	BM25
101	Q0	26:176-191	4	6.0806670838816155	BM25
101	Q0	7:59-64	5	4.09617260186472	BM25
101	Q0	20:83-85	6	4.0258908839068726	BM25
101	Q0	21:76-77	7	3.93314725121129	BM25
101	Q0	71:1-4	8	3.8798986622119083	BM25
101	Q0	61:5-5	9	3.87365616303018	BM25
101	Q0	11:25-31	10	3.8568982597359605	BM25
101	Q0	7:137-137	11	3.844580430695036	BM25
101	Q0	50:12-15	12	3.7599144751117226	BM25
101	Q0	22:42-46	13	3.747427588745982	BM25
101	Q0	5:20-26	14	3.69436545792586	BM25
102	Q0	23:45-50	0	9.312905250144949	BM25
102	Q0	10:79-86	1	9.20073676517107	BM25
102	Q0	37:114-122	2	9.077377608436294	BM25
102	Q0	61:5-5	3	9.020977744111498	BM25
102	Q0	5:20-26	4	8.868071837824113	BM25
102	Q0	7:142-143	5	8.77979171425499	BM25
102	Q0	10:74-78	6	8.665466294866993	BM25
102	Q0	7:127-129	7	8.611044010673229	BM25
102	Q0	7:138-140	8	8.123886812621693	BM25
102	Q0	2:53-57	9	8.080886444351666	BM25
102	Q0	27:7-14	10	8.046202401898663	BM25
102	Q0	28:20-21	11	8.024513636157435	BM25
102	Q0	14:5-8	12	7.947397954075798	BM25
102	Q0	20:77-79	13	7.931672064310706	BM25
102	Q0	7:159-162	14	7.780364162840652	BM25
103	Q0	5:94-95	0	8.353261040412745	BM25
103	Q0	5:96-100	1	7.566654295663184	BM25
103	Q0	7:26-27	2	6.874368315237718	BM25
103	Q0	27:76-78	3	6.291554057781167	BM25
103	Q0	2:122-123	4	6.214292927700163	BM25
103	Q0	31:16-19	5	6.125464971169846	BM25
103	Q0	7:137-137	6	5.993490325623863	BM25
103	Q0	2:211-212	7	5.658405119998313	BM25
103	Q0	31:12-13	8	5.658405119998313	BM25
103	Q0	20:80-82	9	5.534632600008947	BM25
103	Q0	5:70-71	10	5.474754931319345	BM25
103	Q0	24:30-31	11	5.464062080993637	BM25
